CENSUS_YEAR,DGUID,ALT_GEO_CODE,GEO_LEVEL,GEO_NAME,DATA_QUALITY_FLAG,population_2021,population_density_km2,age_65_plus_pct,average_household_size,median_total_income_2020,low_income_lim_at_pct,renter_households_pct,shelter_cost_30pct_plus_pct,bachelor_or_higher_age25_64_pct,unemployment_rate_pct
2021,2021S05070010001.00,0010001.00,Census tract,0010001.00,00000,1643,161.9,19.5,2.3,32400,23.5,28.5,19.4,8.7,14.1
2021,2021S05070010002.00,0010002.00,Census tract,0010002.00,00000,4451,2266.5,25.7,2,38800,16,41.1,23.3,38.3,13.2
2021,2021S05070010003.01,0010003.01,Census tract,0010003.01,00000,4151,2569,25.4,2,37600,17,48.3,22.3,29.8,11.5
2021,2021S05070010003.02,0010003.02,Census tract,0010003.02,00000,4666,2366.7,21.8,2,38000,20.9,45.3,27.2,31.2,11.6
2021,2021S05070010004.01,0010004.01,Census tract,0010004.01,00000,4040,690.6,14.3,2.1,31400,24.1,62.4,26.3,39.4,17.4
2021,2021S05070010004.02,0010004.02,Census tract,0010004.02,00000,4231,1263.5,16.1,2.2,34400,22.8,50.9,21.3,22.6,11.9
2021,2021S05070010005.01,0010005.01,Census tract,0010005.01,00000,2217,2289.1,22.1,1.8,29800,28.5,51.6,27.8,24.8,12.8
2021,2021S05070010005.02,0010005.02,Census tract,0010005.02,00000,3138,3191.3,14,2,29800,28.9,61.8,30.9,32.3,12.2
2021,2021S05070010006.00,0010006.00,Census tract,0010006.00,00000,2748,2625.4,14.3,1.8,32400,24.9,62,29.6,35.7,15.8
2021,2021S05070010007.00,0010007.00,Census tract,0010007.00,00010,2395,4465,12.5,1.7,34800,23.3,61,34.2,55.7,9.3
2021,2021S05070010008.00,0010008.00,Census tract,0010008.00,00000,1551,626.4,29,1.8,38800,19.8,34.6,27,48.5,13.5
2021,2021S05070010009.00,0010009.00,Census tract,0010009.00,00000,836,1522.2,12.5,2.2,52000,10.4,42,24,63.9,11.1
2021,2021S05070010010.00,0010010.00,Census tract,0010010.00,00000,1672,2632.2,22.7,1.9,48000,11.1,36.5,24.8,69.7,7.4
2021,2021S05070010011.00,0010011.00,Census tract,0010011.00,00000,2644,5273.2,15.9,2,32400,18.8,48.4,27.1,36.5,11.5
2021,2021S05070010012.00,0010012.00,Census tract,0010012.00,00000,2724,1900.8,13.4,2.3,26800,33.1,57,23.2,42.2,14.2
2021,2021S05070010013.00,0010013.00,Census tract,0010013.00,00000,1758,1924.9,25.6,2.3,52000,10.2,27.4,18.1,77.6,5.8
2021,2021S05070010014.00,0010014.00,Census tract,0010014.00,00000,3328,2190.1,29,2.2,47200,11.5,32.7,21.1,53.8,10.1
2021,2021S05070010015.01,0010015.01,Census tract,0010015.01,00000,5000,495.5,31.2,2,39200,18.7,52.5,24.2,36.1,10.3
2021,2021S05070010015.02,0010015.02,Census tract,0010015.02,00000,3478,2658.8,22.7,2.2,41200,11,36.1,22.9,44,9.9
2021,2021S05070010015.03,0010015.03,Census tract,0010015.03,00000,5138,1765.6,32.4,2.3,43600,11,36.7,17.3,50,12.9
2021,2021S05070010015.04,0010015.04,Census tract,0010015.04,00000,5725,1831.8,21.7,2.6,52000,4.8,13.8,10,53,9.4
2021,2021S05070010016.01,0010016.01,Census tract,0010016.01,00000,4956,752,14.5,2.4,49200,7.4,29.7,18.5,44.2,10.3
2021,2021S05070010016.02,0010016.02,Census tract,0010016.02,00000,5422,271.8,14.7,2.3,33600,19.5,49.8,26,42,14.7
2021,2021S05070010017.00,0010017.00,Census tract,0010017.00,00000,5627,37,10.7,2.6,58800,4.1,17.1,14.3,42.3,8
2021,2021S05070010100.01,0010100.01,Census tract,0010100.01,00000,5738,532.6,17.9,2.2,42400,10.6,29.2,21,24.1,13.2
2021,2021S05070010100.03,0010100.03,Census tract,0010100.03,00000,3156,23.9,19.3,2.5,38800,9.6,14.9,17.3,12.7,13
2021,2021S05070010100.04,0010100.04,Census tract,0010100.04,00000,3961,127.5,17.6,2.5,42400,8.4,19.2,17.7,16.4,12.5
2021,2021S05070010110.00,0010110.00,Census tract,0010110.00,00000,3206,66.5,18.1,2.6,45200,7.1,7.5,7.1,19,13.9
2021,2021S05070010170.01,0010170.01,Census tract,0010170.01,00000,2867,1078.5,24.1,2.3,42800,8.4,30.2,17.1,29.2,8.8
2021,2021S05070010170.02,0010170.02,Census tract,0010170.02,00000,3985,2562.7,27.2,2.2,44000,8.8,27.6,18.3,29.9,10.8
2021,2021S05070010171.00,0010171.00,Census tract,0010171.00,00000,4853,1250.2,22.4,2.2,42000,12.2,26.6,19.3,27.2,10.7
2021,2021S05070010172.02,0010172.02,Census tract,0010172.02,00000,5302,1094.8,21.6,2.3,42400,8.8,31.9,19.4,21.4,10.9
2021,2021S05070010172.03,0010172.03,Census tract,0010172.03,00000,1901,2398.1,27,2.1,37600,11.3,25.7,24,20,7.3
2021,2021S05070010172.04,0010172.04,Census tract,0010172.04,00000,5327,1084.2,16.3,2.2,45200,9.6,33.2,17.5,28.1,8.4
2021,2021S05070010172.05,0010172.05,Census tract,0010172.05,00000,4583,2518.5,22.7,2.4,44800,6.7,22.9,15.8,30.4,10.7
2021,2021S05070010172.06,0010172.06,Census tract,0010172.06,00000,1972,1748.8,17.3,2.3,40800,10.3,25,17.5,13.8,8.3
2021,2021S05070010200.01,0010200.01,Census tract,0010200.01,00000,5316,165.9,17.3,2.6,54000,5.6,10.9,11.7,49.8,10.4
2021,2021S05070010200.02,0010200.02,Census tract,0010200.02,00000,9454,189.6,13.5,2.6,48800,6.6,16,14,29.9,9
2021,2021S05070010200.03,0010200.03,Census tract,0010200.03,00000,4197,45.4,15.6,2.6,44000,7.5,9.8,10.2,16.6,9.9
2021,2021S05070010201.00,0010201.00,Census tract,0010201.00,00000,2930,86.5,18.1,2.5,41600,8.8,15.9,15.1,26.7,9
2021,2021S05070010202.01,0010202.01,Census tract,0010202.01,00000,3813,186.6,6,2.4,43600,10.5,45.6,21.8,42.1,10.7
2021,2021S05070010202.02,0010202.02,Census tract,0010202.02,00000,3883,338.2,14.3,2.7,54800,4.9,15.1,12.7,37.4,8
2021,2021S05070010202.06,0010202.06,Census tract,0010202.06,00000,4235,1051.6,11.9,2.6,54800,4.2,17.3,12.1,35.3,8.6
2021,2021S05070010202.07,0010202.07,Census tract,0010202.07,00000,4573,2538.7,10.2,2.5,48400,5.9,24.7,14.2,27.7,8
2021,2021S05070010202.08,0010202.08,Census tract,0010202.08,00000,4557,738.6,8.1,2.6,52800,6.3,26.2,17.7,29.8,8.5
2021,2021S05070010202.09,0010202.09,Census tract,0010202.09,00000,2945,620.8,8.8,2.6,50000,5.5,19.7,21.8,31.1,7.2
2021,2021S05070010202.10,0010202.10,Census tract,0010202.10,00000,6647,514.2,12.5,2.6,53600,4.8,19.8,17.5,32.4,9.7
2021,2021S05070010300.01,0010300.01,Census tract,0010300.01,00000,4627,867.3,18.5,2.5,45200,8.1,14.9,14.5,29.1,13.4
2021,2021S05070010300.02,0010300.02,Census tract,0010300.02,00000,3073,889.3,14.3,2.6,49200,5.3,15.7,13.6,28.5,7.6
2021,2021S05070010301.01,0010301.01,Census tract,0010301.01,00000,7075,322.3,18.3,2.5,42400,8.1,17.9,14.7,16.6,11.2
2021,2021S05070010301.02,0010301.02,Census tract,0010301.02,00000,6823,599.5,16.1,2.5,43600,8.4,19.4,17.3,20.1,11.5
2021,2021S05070010302.00,0010302.00,Census tract,0010302.00,00000,5570,316.5,19.2,2.4,43600,9.5,18.4,15.6,14.9,9.6
2021,2021S05070010400.00,0010400.00,Census tract,0010400.00,00000,2471,19.6,26.1,2.4,42000,10.5,15.1,14.1,22.5,12.2
2021,2021S05072050001.00,2050001.00,Census tract,2050001.00,00000,4123,723,13,2.5,37600,21.2,42.3,16.7,22.1,12.2
2021,2021S05072050002.00,2050002.00,Census tract,2050002.00,00000,8358,725.6,14.3,2.4,40400,15.5,41.7,24.5,42.3,11.5
2021,2021S05072050003.00,2050003.00,Census tract,2050003.00,00000,2885,1220,13.7,2.2,38000,16.3,52.2,33.1,78.1,10.8
2021,2021S05072050004.01,2050004.01,Census tract,2050004.01,00000,4045,8402.6,6.9,1.5,31400,27.2,94.4,49.6,67.2,17.3
2021,2021S05072050004.02,2050004.02,Census tract,2050004.02,00000,5466,11340.2,12.4,1.7,27000,35.4,89.1,54.3,68.3,20.5
2021,2021S05072050005.00,2050005.00,Census tract,2050005.00,00000,1813,2358.2,19.3,2.7,56400,9.5,27.7,27.5,82.8,14.2
2021,2021S05072050006.00,2050006.00,Census tract,2050006.00,00010,3553,3371,13.4,2.3,31400,18.3,58.7,41.5,79.2,19.2
2021,2021S05072050007.00,2050007.00,Census tract,2050007.00,00000,1947,1677.9,36.8,1.5,36400,24.1,80.2,48.6,71.2,17.7
2021,2021S05072050008.00,2050008.00,Census tract,2050008.00,00010,5203,10325.5,11,1.8,36000,23,85.3,46.3,74.9,13.3
2021,2021S05072050009.00,2050009.00,Census tract,2050009.00,00000,2875,4528.3,5.6,1.7,40800,16.4,84.8,40.4,70.5,14.1
2021,2021S05072050010.00,2050010.00,Census tract,2050010.00,00000,6019,7213.6,10.4,1.9,32000,28.7,83.7,31.8,47.6,16.4
2021,2021S05072050011.00,2050011.00,Census tract,2050011.00,00000,6013,7446.4,10.6,2.1,35200,15,66.8,33.2,65.4,13.5
2021,2021S05072050012.00,2050012.00,Census tract,2050012.00,00000,2901,5598.2,12.8,2.3,36000,14.5,52.8,36.3,78.8,18.3
2021,2021S05072050013.00,2050013.00,Census tract,2050013.00,00000,2630,3267.5,16.4,2.4,50800,9,33.8,21.1,73.7,12.2
2021,2021S05072050014.00,2050014.00,Census tract,2050014.00,00000,4390,2389.1,34.3,2.1,46800,9.6,45.1,25.4,54.7,9.4
2021,2021S05072050015.00,2050015.00,Census tract,2050015.00,00000,5389,2638.8,14,2.1,35200,21.2,59.3,30.2,29.5,13.3
2021,2021S05072050016.00,2050016.00,Census tract,2050016.00,00000,4021,1569.1,16.5,2.3,45600,11.6,40.1,20.7,54.9,12.8
2021,2021S05072050017.00,2050017.00,Census tract,2050017.00,00000,2999,1029.8,17,2.4,50000,9.1,37.5,20.2,64.6,8.5
2021,2021S05072050018.00,2050018.00,Census tract,2050018.00,00000,3758,2690.2,21.7,1.9,38800,17.3,62.8,28.8,53.5,13.4
2021,2021S05072050019.00,2050019.00,Census tract,2050019.00,00000,5126,5755,17.8,2,43600,9.7,57.9,25.8,61.8,12.5
2021,2021S05072050020.00,2050020.00,Census tract,2050020.00,00000,3602,3607.4,23.5,1.8,44000,14.8,85.3,34,65.8,12.9
2021,2021S05072050021.00,2050021.00,Census tract,2050021.00,00000,3544,4041.5,13,2.1,40800,19.6,59.1,17.8,51.9,12.2
2021,2021S05072050022.00,2050022.00,Census tract,2050022.00,00000,5581,1969.9,17.5,1.9,42400,12.7,52.9,24.1,49.3,11.9
2021,2021S05072050023.00,2050023.00,Census tract,2050023.00,00000,5208,3388.4,10.1,2.3,34000,25.2,73.8,28.2,40.3,15.7
2021,2021S05072050024.00,2050024.00,Census tract,2050024.00,00000,8618,3951.9,14.3,2.1,38800,15,69.1,26.5,40.6,11.4
2021,2021S05072050025.01,2050025.01,Census tract,2050025.01,00000,5201,4954.7,16,2.3,33600,26.3,59.8,25.5,36.4,15.2
2021,2021S05072050025.02,2050025.02,Census tract,2050025.02,00000,5515,2882.9,17.4,2,36800,17.8,63.1,25.2,46,12.7
2021,2021S05072050025.04,2050025.04,Census tract,2050025.04,00000,4818,5291,15.7,2.1,34000,19.2,84.8,28.4,42.7,12.6
2021,2021S05072050025.05,2050025.05,Census tract,2050025.05,00000,3746,2408.1,41.2,1.8,40400,11.6,87.7,30.3,40.4,10.3
2021,2021S05072050026.02,2050026.02,Census tract,2050026.02,00000,4855,3218.4,12.8,2.3,41600,14.4,61.4,27.4,53.5,12.5
2021,2021S05072050026.03,2050026.03,Census tract,2050026.03,00000,3348,2403.8,15.2,2.5,46800,8.8,29.2,20.1,54.9,10.3
2021,2021S05072050026.04,2050026.04,Census tract,2050026.04,00000,4346,6650.3,12.5,2.3,38000,16,73.4,25.6,46,11.7
2021,2021S05072050026.05,2050026.05,Census tract,2050026.05,00000,3866,5012.3,32.3,2.2,38400,10.7,75.1,29.7,49,12.9
2021,2021S05072050027.00,2050027.00,Census tract,2050027.00,00000,10379,2307.6,18.7,2.2,42800,14.5,67.8,29.1,53.6,12.5
2021,2021S05072050100.00,2050100.00,Census tract,2050100.00,00000,4352,745.3,31.3,1.9,39200,13.5,69,32.8,19.6,16.3
2021,2021S05072050101.00,2050101.00,Census tract,2050101.00,00000,3476,2079.1,16.1,1.9,36400,20.2,66.3,27.6,28.7,13.7
2021,2021S05072050102.00,2050102.00,Census tract,2050102.00,00000,4979,3771.1,17.7,1.9,43600,13.8,63.2,27.5,51.7,13.3
2021,2021S05072050103.00,2050103.00,Census tract,2050103.00,00000,4281,2261.6,20.7,2.2,43200,10.4,39.1,20.3,41.8,10.4
2021,2021S05072050104.01,2050104.01,Census tract,2050104.01,00000,1976,1587.3,25.1,2.2,43200,8.4,16.3,14,33.5,10
2021,2021S05072050104.03,2050104.03,Census tract,2050104.03,00000,3116,1328.6,31.8,2.4,52800,4.2,35.7,22,54.3,7.1
2021,2021S05072050104.04,2050104.04,Census tract,2050104.04,00000,2628,2628.3,24.2,2.6,52800,4.1,16.3,10.5,52.7,8.6
2021,2021S05072050104.05,2050104.05,Census tract,2050104.05,00000,2862,1908.3,34.4,2.2,43200,7.6,41.4,22.5,33.3,10
2021,2021S05072050105.01,2050105.01,Census tract,2050105.01,00000,3129,2627.9,17.4,2.4,44400,9.3,26.4,14.9,33.7,11.9
2021,2021S05072050105.02,2050105.02,Census tract,2050105.02,00000,4569,2169,17.9,2.6,44800,6.6,12.4,10.8,27.8,12
2021,2021S05072050106.01,2050106.01,Census tract,2050106.01,00000,3758,2409.3,13.7,2.4,36000,17.4,51.1,25.2,27.1,13.1
2021,2021S05072050106.02,2050106.02,Census tract,2050106.02,00000,5117,570.9,16.9,2.6,52800,4.8,9.6,11.6,49.5,8.8
2021,2021S05072050107.00,2050107.00,Census tract,2050107.00,00000,3166,2058.1,19.7,2.3,40800,10.2,33.6,16.9,26.7,13.4
2021,2021S05072050108.00,2050108.00,Census tract,2050108.00,00000,4859,2141.1,29.8,2.1,48400,7,49.8,22.8,50.4,8.8
2021,2021S05072050109.00,2050109.00,Census tract,2050109.00,00000,3316,2617.6,22.4,1.9,42400,16.4,52.9,24.9,47.5,10.2
2021,2021S05072050110.00,2050110.00,Census tract,2050110.00,00000,1819,2259.1,20.9,1.8,32800,28,82.9,25.5,33.8,13.3
2021,2021S05072050111.00,2050111.00,Census tract,2050111.00,00000,3328,3428.5,15.5,1.8,35600,18.2,68.1,25.7,30.6,12.1
2021,2021S05072050112.00,2050112.00,Census tract,2050112.00,00000,2505,1522,11.6,1.9,33200,21.5,75.7,29.4,25.8,16.7
2021,2021S05072050113.00,2050113.00,Census tract,2050113.00,00000,1397,457.7,8.9,2.4,40000,13.9,98.3,30.2,21,17.2
2021,2021S05072050114.00,2050114.00,Census tract,2050114.00,00000,7506,413.4,11.5,1.8,32400,26.3,88.8,30,19.2,14.7
2021,2021S05072050120.00,2050120.00,Census tract,2050120.00,00000,2251,95.9,20.9,2.4,45600,6.3,16.5,11.7,42,9.6
2021,2021S05072050121.02,2050121.02,Census tract,2050121.02,00000,3144,1912.3,20.9,2.5,46400,6.2,20.5,14,33.3,8.7
2021,2021S05072050121.03,2050121.03,Census tract,2050121.03,00000,1927,108.2,16.8,2.6,44400,6.5,5.4,8.2,24.8,10.2
2021,2021S05072050121.05,2050121.05,Census tract,2050121.05,00000,5102,308.1,12.1,2.6,44000,7.3,27.9,12.9,17.5,8.3
2021,2021S05072050121.06,2050121.06,Census tract,2050121.06,00000,5643,867.1,14,2.6,47200,6.1,12.6,11.8,17.9,8.5
2021,2021S05072050121.08,2050121.08,Census tract,2050121.08,00000,3499,2227.7,19.4,2.9,52800,2.2,2.9,4.1,48.2,8.4
2021,2021S05072050121.09,2050121.09,Census tract,2050121.09,00909,208,1106.4,47.6,1.7,,,84.6,,12.5,25
2021,2021S05072050121.10,2050121.10,Census tract,2050121.10,00000,5335,778.4,14,2.8,52800,3.9,12.6,9.3,42.1,12.4
2021,2021S05072050122.01,2050122.01,Census tract,2050122.01,00000,3169,2172.3,21.3,2.4,41600,7.2,28,9.6,20.5,8.6
2021,2021S05072050122.03,2050122.03,Census tract,2050122.03,00000,3217,83,23.4,2.4,44400,6.7,9.4,9.4,24.2,12.3
2021,2021S05072050122.04,2050122.04,Census tract,2050122.04,00000,4126,1177.3,12.7,2.7,48800,4.7,8.9,9.9,26.6,8.3
2021,2021S05072050122.05,2050122.05,Census tract,2050122.05,00000,3296,2749,18.8,2.4,42800,6.7,28.7,18,23.6,10.8
2021,2021S05072050123.01,2050123.01,Census tract,2050123.01,00000,2267,50.3,19.6,2.5,49600,6.6,12.8,9.4,43.5,9.9
2021,2021S05072050123.02,2050123.02,Census tract,2050123.02,00000,4046,309.6,19.1,2.6,49600,7.6,21.9,17.7,53.2,13.9
2021,2021S05072050123.05,2050123.05,Census tract,2050123.05,00000,3725,1921.3,18.1,2.4,46400,9.2,32.9,20,50.1,9.8
2021,2021S05072050123.06,2050123.06,Census tract,2050123.06,00000,2725,1603.7,18.7,2.5,50000,6.4,20.8,15.4,54.7,12.5
2021,2021S05072050123.07,2050123.07,Census tract,2050123.07,00000,3817,2308.4,26.1,2.1,44800,11.9,45,25.1,45.5,15.4
2021,2021S05072050123.08,2050123.08,Census tract,2050123.08,00000,2538,3318.1,20.5,2.5,44800,11.2,61.2,28.9,57,10.3
2021,2021S05072050123.09,2050123.09,Census tract,2050123.09,00000,3380,2267.2,13.5,2.7,45200,11.4,39.4,24.8,59.6,9.3
2021,2021S05072050130.03,2050130.03,Census tract,2050130.03,00000,5535,265.1,11.7,2.9,54800,5.8,9.6,8.6,45.9,7.6
2021,2021S05072050130.04,2050130.04,Census tract,2050130.04,00000,3934,183.4,15.4,2.7,53600,5.1,10.1,9.8,36.2,7.5
2021,2021S05072050130.07,2050130.07,Census tract,2050130.07,00000,2931,347.3,13.7,2.5,43200,8.5,7.9,8.8,32.1,9.4
2021,2021S05072050130.08,2050130.08,Census tract,2050130.08,00000,2774,268.9,11.4,3,49600,4.3,4.2,7.4,23.9,7
2021,2021S05072050130.09,2050130.09,Census tract,2050130.09,00000,3197,30,18.3,2.7,46800,5.1,4.4,7.1,25,11.3
2021,2021S05072050131.01,2050131.01,Census tract,2050131.01,00000,4964,1980.2,16.7,2.5,43200,6.6,20.2,14.6,24.2,8.9
2021,2021S05072050131.02,2050131.02,Census tract,2050131.02,00000,4074,1772,22,2.3,38400,11.8,22.5,12.4,19.6,9.3
2021,2021S05072050131.03,2050131.03,Census tract,2050131.03,00000,6287,1059.6,16,2.4,39600,12.7,40.2,18.1,20.6,12.8
2021,2021S05072050131.04,2050131.04,Census tract,2050131.04,00000,3441,740.9,25,2.2,41200,8.9,39.5,23.1,25.8,10.1
2021,2021S05072050131.05,2050131.05,Census tract,2050131.05,00000,3434,732.8,20.1,2.6,43200,6.3,16.9,10.8,28.6,10.5
2021,2021S05072050132.03,2050132.03,Census tract,2050132.03,00000,6660,1570.4,11.6,2.6,48000,6.2,19.8,13.2,30.8,7.2
2021,2021S05072050132.04,2050132.04,Census tract,2050132.04,00000,6209,194.5,11.8,2.8,48800,4.6,6.7,11,24.7,6.9
2021,2021S05072050132.06,2050132.06,Census tract,2050132.06,00000,13013,258.2,14.1,2.7,52000,9.2,42.1,25.5,57,8.6
2021,2021S05072050132.07,2050132.07,Census tract,2050132.07,00000,6252,94.9,12,2.9,55200,5.7,6,10.6,42.7,7.5
2021,2021S05072050132.09,2050132.09,Census tract,2050132.09,09999,15,34.2,,,,,,,,
2021,2021S05072050132.10,2050132.10,Census tract,2050132.10,00000,5866,86.9,12.2,2.9,53600,4.9,10,12.4,41.8,8.3
2021,2021S05072050140.00,2050140.00,Census tract,2050140.00,00000,6762,39.7,18.2,2.5,43200,8.9,6.4,13,23.9,11.7
2021,2021S05072050141.00,2050141.00,Census tract,2050141.00,00000,7031,33.9,20.3,2.4,45600,7.7,8.9,11.3,33.7,8.9
2021,2021S05072050142.01,2050142.01,Census tract,2050142.01,00000,5627,838.5,11.2,2.7,48400,5.2,16.3,11.1,34.2,8.5
2021,2021S05072050142.02,2050142.02,Census tract,2050142.02,00000,4510,89.4,10.2,2.6,46000,8.4,19.3,13.5,40.7,7.4
2021,2021S05072050143.01,2050143.01,Census tract,2050143.01,00000,5781,20.7,17.6,2.6,48800,6.4,10.5,9.4,40.6,9.6
2021,2021S05072050143.02,2050143.02,Census tract,2050143.02,00000,7152,64.9,20.4,2.6,48000,5.7,7.6,14.5,40.9,7.9
2021,2021S05072050150.01,2050150.01,Census tract,2050150.01,00000,6586,66.3,18.1,2.5,41200,9.2,8.7,11,15.6,11
2021,2021S05072050150.02,2050150.02,Census tract,2050150.02,00000,6321,88.1,16.6,2.6,50000,5,4.3,10.4,29.9,7.2
2021,2021S05072050151.00,2050151.00,Census tract,2050151.00,00000,6125,34.7,20.9,2.4,40800,10.3,13.3,12.8,18.7,11.4
2021,2021S05072050152.00,2050152.00,Census tract,2050152.00,00000,4383,7.1,15.5,2.5,46000,7.7,6.5,7.2,19.8,9.1
2021,2021S05072050153.00,2050153.00,Census tract,2050153.00,00000,6149,5.1,27.3,2.2,37200,14,13.1,11.4,14.7,12.4
2021,2021S05072050154.01,2050154.01,Census tract,2050154.01,09999,20,24,,,,,,,,
2021,2021S05072050154.03,2050154.03,Census tract,2050154.03,09999,10,20,,,,,,,,
2021,2021S05072050154.04,2050154.04,Census tract,2050154.04,00010,3334,1.9,33.4,2,31000,22.1,11.9,8.4,10.9,13.1
2021,2021S05072050155.00,2050155.00,Census tract,2050155.00,09999,0,0,,,,,,,,
2021,2021S05072050200.00,2050200.00,Census tract,2050200.00,00000,4157,4.5,23.9,2.3,31800,20.5,14.3,13,9.4,11.3
2021,2021S05072050201.00,2050201.00,Census tract,2050201.00,00000,13787,30.3,16.5,2.5,44400,7.4,24.2,13.9,21.2,11.2
2021,2021S05072050202.00,2050202.00,Census tract,2050202.00,00000,4948,11.9,19.2,2.4,42800,10.2,8.2,13.4,18.3,9.3
2021,2021S05072050300.00,2050300.00,Census tract,2050300.00,00000,2739,225.5,14.8,2.5,34000,24.8,8.2,0,14.4,14
2021,2021S05073050001.00,3050001.00,Census tract,3050001.00,00010,1297,531.4,33.6,1.5,33200,26.7,88.9,38.8,26,9.6
2021,2021S05073050002.00,3050002.00,Census tract,3050002.00,00000,4761,1418.5,27.1,2.1,39200,13.8,43.4,24,34.7,8.3
2021,2021S05073050003.01,3050003.01,Census tract,3050003.01,00000,2391,93.1,24.5,2.3,38000,11.2,13.1,11.7,13.4,11.4
2021,2021S05073050003.04,3050003.04,Census tract,3050003.04,00000,5327,740.1,16.3,2.4,42000,9.4,25.3,12.6,29.3,6.9
2021,2021S05073050003.05,3050003.05,Census tract,3050003.05,00000,2608,415.7,7.9,2.9,52800,7.1,9.4,11.7,46.2,5.3
2021,2021S05073050003.06,3050003.06,Census tract,3050003.06,00000,8960,2172.9,11.4,2.7,45600,8,16.3,15.3,40.2,7.5
2021,2021S05073050004.01,3050004.01,Census tract,3050004.01,00000,4021,1292.5,12.8,2.4,40800,13.2,44.9,18,30.9,10.9
2021,2021S05073050004.02,3050004.02,Census tract,3050004.02,00000,4987,3037.9,17.3,2.3,34000,18.6,45.9,17.5,20.8,9.6
2021,2021S05073050005.00,3050005.00,Census tract,3050005.00,00000,2937,837.2,21.8,2,36800,18.2,49.1,20.6,35.9,12.7
2021,2021S05073050006.00,3050006.00,Census tract,3050006.00,00010,4785,3010.4,17.5,1.8,30000,30.9,82.3,29.1,29.9,9
2021,2021S05073050007.00,3050007.00,Census tract,3050007.00,00010,3172,3051.2,16.8,1.9,33600,24.2,64.5,25.5,32.5,12.4
2021,2021S05073050008.00,3050008.00,Census tract,3050008.00,00000,4794,2079.6,29.6,2,32400,20.9,60.5,27.5,20.3,11.2
2021,2021S05073050009.00,3050009.00,Census tract,3050009.00,00000,4851,2964.3,14.7,2.1,36800,17.6,46.4,21.7,32.1,11.5
2021,2021S05073050010.01,3050010.01,Census tract,3050010.01,00000,2371,1242.8,12.6,2,34400,20.5,60.5,24,30.1,10.2
2021,2021S05073050010.03,3050010.03,Census tract,3050010.03,00000,6666,1405.6,25,2.1,34800,21.2,57.9,23.5,24.3,10
2021,2021S05073050010.04,3050010.04,Census tract,3050010.04,00010,2164,754.7,23.8,2,34400,25.5,83.3,33.9,37.4,9.2
2021,2021S05073050011.00,3050011.00,Census tract,3050011.00,00000,4423,80.8,26.5,2.2,42400,8.3,8.8,7.3,24.6,8.1
2021,2021S05073050012.01,3050012.01,Census tract,3050012.01,00000,4754,1286.9,23.4,2.2,39600,12,43,18.9,27.5,9.8
2021,2021S05073050012.02,3050012.02,Census tract,3050012.02,00000,4201,475.6,13.6,2.6,54000,5,11.7,9.5,45.5,4.6
2021,2021S05073050013.00,3050013.00,Census tract,3050013.00,00000,6810,1339.2,25.3,2,36400,16.5,64.4,28,32.3,8.3
2021,2021S05073050014.02,3050014.02,Census tract,3050014.02,00000,6965,419.5,13.1,2.5,47600,6.6,22.5,13.3,35.8,5.6
2021,2021S05073050014.03,3050014.03,Census tract,3050014.03,00000,5014,116.3,12.3,2.6,51200,6.1,17.7,9.5,44.2,6.8
2021,2021S05073050014.05,3050014.05,Census tract,3050014.05,00000,5118,535.8,17.9,2.4,48000,6.8,20.6,14.7,39.7,7.3
2021,2021S05073050014.06,3050014.06,Census tract,3050014.06,00000,3368,1522,14.4,2.7,55200,3.6,4.3,8.3,49.2,5.8
2021,2021S05073050014.07,3050014.07,Census tract,3050014.07,00000,839,1876.1,14.9,2.8,51200,2.8,3.3,11.5,42.4,5.1
2021,2021S05073050015.01,3050015.01,Census tract,3050015.01,09999,36,65.2,,,,,,,,
2021,2021S05073050015.02,3050015.02,Census tract,3050015.02,00000,6373,22.6,21,2.4,40800,10.8,11.9,8.7,18.5,6.9
2021,2021S05073050016.01,3050016.01,Census tract,3050016.01,00000,7286,22.4,17.3,2.5,42800,7.9,7.6,7,22.1,7.8
2021,2021S05073050016.02,3050016.02,Census tract,3050016.02,00000,5805,23,21.9,2.5,39600,10.6,12.6,9.8,16.6,7.7
2021,2021S05073050100.00,3050100.00,Census tract,3050100.00,00000,7511,13.6,20.2,2.5,39200,11.6,7.9,8.6,14.7,9.2
2021,2021S05073050101.00,3050101.00,Census tract,3050101.00,00000,9479,743.5,18.8,2.4,42800,8.1,17.5,13.2,27.7,7.1
2021,2021S05073050102.01,3050102.01,Census tract,3050102.01,00000,5223,1271,26.2,2.1,38800,10.7,36.3,18.7,20.7,8.3
2021,2021S05073050102.02,3050102.02,Census tract,3050102.02,00000,5882,341.2,23.5,2.4,40800,7.8,21.6,12.9,27.8,8.4
2021,2021S05073050110.00,3050110.00,Census tract,3050110.00,00010,1064,2,27.8,2.2,30800,22,4.1,6.5,10.2,13.8
2021,2021S05073050120.00,3050120.00,Census tract,3050120.00,00000,597,4,26.1,2.1,32000,19.6,8.9,5.4,13.9,18
2021,2021S05073050200.00,3050200.00,Census tract,3050200.00,00000,877,3.8,27.4,2.4,34000,16.4,13.5,0,5.5,20.7
2021,2021S05073100001.01,3100001.01,Census tract,3100001.01,00000,2838,40.4,18.1,2.4,38000,12,11.4,9.6,11.2,9.7
2021,2021S05073100001.02,3100001.02,Census tract,3100001.02,00000,3399,427.4,24.6,2.2,37600,12.2,36.1,18,17.1,9
